code,level,processed_code
"first is a
second is b
third is c
print first",7,% is % % is % % is % print % 
"first is a
second is b
third is c
print first
print second",7,% is % % is % % is % print % print % 
"first is a
second is b
third is c
print first
print second
print third",7,% is % % is % % is % print % print % print % 
"first is a
second is b
third is c
repeat 3 times
    print first
    print second
    print third",7,% is % % is % % is % repeat % times print % print % print % 
"value is 10
value is value * 1
print value",7,% is % % is % * % print % 
"value is 10
value is value / 1
print value",7,% is % % is % / % print % 
"value is 10
value1 is 1
value is value * value1
print value",7,% is % % is % % is % * % print % 
"value is 10
value1 is 1
value is value / 2
print value",7,% is % % is % % is % / % print % 
"value is 10
repeat 3 times
    print value
    value is value / 2
",7,% is % repeat % times print % % is % / % 
"value is 32
if value is 0
    print 'done'
else
    repeat 3 times
        print value
        value is value / 2
",7,% is % if % is % print % % repeat % times print % % is % / % 
"value is 33
loop is loop
if loop is loop
    print 'done'
else
    repeat 3 times
        print value
        value is value / 2
",7,% is % % is % if % is % print % % repeat % times print % % is % / % 
"value is 33
loop is loop
if loop is loop
    repeat 2 times
        print value
        value is value / 2
",7,% is % % is % if % is % repeat % times print % % is % / % 
"value is 33
loop is loop

repeat value times
    print value
    value is value / 2
",7,% is % % is % repeat % times print % % is % / % 
"repeat value times
    print value
    value is value / 1
",7,repeat % times print % % is % / % 
"value is 10
print 'value: ' value",7,% is % print % % % 
"value is ask How many times should I go?
repeat value times
    print 'value: ' value",7,% is ask % % times % % % repeat % times print % % % 
"value is ask How many times should I go?
repeat value times
    print 'value: ' value / 1",7,% is ask % % times % % % repeat % times print % % % / % 
"value is ask How many times should I go?
repeat value times
    print 'value: ' value * 2",7,% is ask % % times % % % repeat % times print % % % * % 
"value is ask How many times should I go?
repeat value times
    print 'value: ' value / 2
    value is value / 2",7,% is ask % % times % % % repeat % times print % % % / % % is % / % 
"c is 5 / 9
print c",7,% is % / % print % 
"c is 5 / 9 * 2
print c",7,% is % / % * % print % 
"print '*'
print '**'
print '***'
print '****'",7,print % print % print % print % 
"star is a

print star
print '**'
print '***'
print '****'",7,% is % print % print % print % print % 
food is ask What would you like to eat today?,7,% is ask % % % % % % % 
"food is ask What would you like to eat today?

if food is Steak
    option is ask How would you like your Steak to be done?
if food is Pizza
    option is ask which flavor would you like?
if food is Fish
    option is ask which fish would you like",7,% is ask % % % % % % % if % is % % is ask % % % % % % % % % if % is % % is ask % % % % % if % is % % is ask % % % % % 
choose is ask Rock Paper or Scissors,7,% is ask % % % % 
"move is Rock, Paper, Scissors

repeat 3 times
    player1 is ask Rock Paper or Scissors
    print 'p1: ' player1
    print move at random

",7,% is % % % repeat % times % is ask % % % % print % % % print % % % 
print 'teresa',7,print % 
print '5 plus 5 is ' 5 * 5,7,print % % % is % % * % 
print '5 plus 5 is ' 5-5,7,print % % % is % % 
"repeat 10 times
    answer is ask Name?
    if answer is basil
        print 'Welcome Basil'
    else
        print 'Nooo'",7,repeat % times % is ask % if % is % print % % % print % 
"repeat 10 times
    if answer is 10
        print 'Well done!'
        print 'Indeed, the answer was ' answer
    else
        print 'Oops!'
        print 'The answer is ' answer",7,repeat % times if % is % print % % print % % % % % % % print % print % % is % % 
"repeat 10 times
    answer is ask name
    if answer is 10
        print 'Well done!'
        print 'Indeed, the answer was ' answer
    else
        print 'Oops!'
        print 'The answer is ' answer",7,repeat % times % is ask % if % is % print % % print % % % % % % % print % print % % is % % 
"repeat 2 times
    answer is ask name
    if answer is 10
        print 'Well done!'
        print 'Indeed, the answer was ' answer
print 'Oops!'
print 'The answer is ' answer",7,repeat % times % is ask % if % is % print % % print % % % % % % print % print % % is % % 
"repeat 2 times
    answer is ask name
    if answer is 10
        print 'Well done!'
        print 'Indeed, the answer was ' answer
    if answer is 12
        print 'heeelo'",7,repeat % times % is ask % if % is % print % % print % % % % % % if % is % print % 
"answer is ask name?
if answer is ?
    print 'hello'",7,% is ask % if % is % print % 
"answer is ask name?
answer is answer * 10
print answer",7,% is ask % % is % * % print % 
"answer is ask name?
answer is answer * 10
print 'the answer of answer is ' answer",7,% is ask % % is % * % print % % % % is % % 
"food is hello, good",7,% is % % 
"food is fish, pizza, steak
there is false
count is 0
once is 3
order is ask What do you want to order?
repeat once times
    if order is food
        there is true
        once is 1
if there is true
    print 'hello'
else
    print 'good'",7,% is % % % % is % % is % % is % % is ask % % % % % % repeat % times if % is % % is % % is % if % is % print % % print % 
"food is fish, pizza, steak
there is false
count is 0
once is 3
order is ask What do you want to order?
repeat once times
    if order in food
        there is true
        once is 1
if there is true
    print 'hello'
else
    print 'good'",7,% is % % % % is % % is % % is % % is ask % % % % % % repeat % times if % % % % is % % is % if % is % print % % print % 
"food is fish, pizza, steak
there is false
count is 0
once is 3
order is ask What do you want to order?
if order in food
    there is true
    once is 1
    
if there is true
    print 'hello'
else
    print 'good'",7,% is % % % % is % % is % % is % % is ask % % % % % % if % % % % is % % is % if % is % print % % print % 
"food is fish, pizza, steak
order is ask What do you want to order?
if order in food
    print there
else
    print hello
    ",7,% is % % % % is ask % % % % % % if % % % print % % print % 
"food is fish, pizza, steak
order is ask What do you want to order?
if order in food
    print there
else
    print 'hello' order
    ",7,% is % % % % is ask % % % % % % if % % % print % % print % % 
"food is fish, pizza, steak
order is ask What do you want to order?
if order in food
    print there
else
    print 'is not' order
    ",7,% is % % % % is ask % % % % % % if % % % print % % print % % % 
"food is fish, pizza, steak
order is ask What do you want to order?
if order in food
    print there
else
    print 'sorry its not available'",7,% is % % % % is ask % % % % % % if % % % print % % print % % % % 
print '5 divide 5 is ' 5 / 5,7,print % % % is % % / % 
"greeting is ask how you?
if greeting is fine
        print 'great!'
else
    repeat 2 times
        print 'oh no'",7,% is ask % % if % is % print % % repeat % times print % % 
"age is ask whats is your age ?
age is age * 8
print age",7,% is ask % is % % % % is % * % print % 
print 'hi  we have bread rice and cheese',7,print % % % % % % % 
"print 'hi  we have bread rice and cheese'
order is ask what would you like to order?",7,print % % % % % % % % is ask % % % % % % 
"answer is ask What is 5 plus 5?
if answer is cake
    print 'niiiiice!'
    print 'coming right up with that ' answer
else
    print 'Oops!'
    print 'The answer is ' answer",7,% is ask % is % % % if % is % print % print % % % % % % % % print % print % % is % % 
print ' 6 times 6 is ' 6*6,7,print % % times % is % % 
"player2 is ask whats your move player 2?
print player2",7,% is ask % % % % % print % 
"player2 is ask whats your move player 2?
player1 is ask whats your move player 1
print player2
print player1",7,% is ask % % % % % % is ask % % % % % print % print % 
"one is play
print one",7,% is % print % 
"print 'welcome to the chum bucket'

",7,print % % % % % 
"answer is ask What is code block?
if answer is 10
    print 'Well done!'
    print 'Indeed, the answer was ' answer
else
    print 'Oops!'
    print 'The answer is ' answer",7,% is ask % is % % if % is % print % % print % % % % % % % print % print % % is % % 
"music is ask What is your favorite song?
if music is love
    repeat 3 times
        print 'pretty!'
else
    repeat 5 times
        print 'meh'",7,% is ask % is % % % if % is % repeat % times print % % repeat % times print % 
"answer is ask are you player1 or player2?
",7,% is ask % % % % % 
"answer is ask are you player1 or player2?
if answer is player1
    print 'rock'
",7,% is ask % % % % % if % is % print % 
"answer is ask are you player1 or player2?
if answer is player1
    print 'rock'
if answer is player2
   print 'scissor'",7,% is ask % % % % % if % is % print % if % is % print % 
"answer is ask are you player1 or player2?
if answer is player1
    print 'rock'
    print 'scissors'
    print 'paper'
   ",7,% is ask % % % % % if % is % print % print % print % 
"answer is ask are you player1 or player2?
if answer is player1
    print 'rock'
    print 'scissors'
    print 'paper'
if answer is player2
    print 'paper'
    print 'rock'
    print 'scissors'
   ",7,% is ask % % % % % if % is % print % print % print % if % is % print % print % print % 
"answer is ask are you player1 or player2?
if answer is player1
    print 'rock'
if answer is player2
    print 'paper'
if answer is player1
    print 'rock'
if answer is player2
    print 'scissors'
if answer is player1
    print 'paper'
if answer is player2
    print 'scissor'
   ",7,% is ask % % % % % if % is % print % if % is % print % if % is % print % if % is % print % if % is % print % if % is % print % 
"print player1
print player2
",7,print % print % 
answer is ask what is your choice?,7,% is ask % is % % 
"Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,% is % % % print % % print % % % % is ask % % % % % 
player1 is ask what is your choice computer? ,7,% is ask % is % % % 
"Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,% is % % % print % % print % % % % is ask % % % % % % is % % % print % % print % % % % is ask % % % % % % is % % % print % % print % % % % is ask % % % % % 
"print 'Round 1'
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,print % % % is % % % print % % print % % % % is ask % % % % % % is % % % print % % print % % % % is ask % % % % % % is % % % print % % print % % % % is ask % % % % % 
"print 'Round 1'
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
print 'Round 2'
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
print ' Round 3'
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,print % % % is % % % print % % print % % % % is ask % % % % % print % % % is % % % print % % print % % % % is ask % % % % % print % % % % is % % % print % % print % % % % is ask % % % % % 
"Player1 is Rock, Paper, Scissors
print 'Round 1. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 2. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,% is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % print % % % % is ask % % % % % 
"Player1 is Rock, Paper, Scissors
print 'Round 1. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 2. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 3. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,% is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % % % print % % % % is ask % % % % % 
"move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 1. Player1 is'
print Player1 at random
Player1 is Rock, Paper, Scissors
print 'Round 2. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 3. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?",7,% is ask % % % % % % is % % % print % % % % print % % % % is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % % % print % % % % is ask % % % % % 
"move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 1. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 2. Player1 is'
print Player1 at random
move is ask Player2 Rock Paper or Scissors?
Player1 is Rock, Paper, Scissors
print 'Round 3. Player1 is'
print Player1 at random",7,% is ask % % % % % % is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % % % print % % % % is ask % % % % % % is % % % print % % % % print % % % 
print 'player 1 is ' rock,7,print % % is % % 
print 'player 1 is' rock,7,print % % % % 
"answer is ask rock paper scissors?
if answer is 10
    print 'Well done!'
    print 'Indeed, the answer was ' answer
else
    print 'Oops!'
    print 'The answer is ' answer",7,% is ask % % % if % is % print % % print % % % % % % % print % print % % is % % 
"player1 is scissors, rock, paper
print player1 at random",7,% is % % % print % % % 
"print 'welcome to me'
player1 is scissors, rock, paper
print player1 at random
",7,print % % % % is % % % print % % % 
"player2 is ask rock paper scissors?
player1 is scissors, rock, paper
print player1 at random
",7,% is ask % % % % is % % % print % % % 
"player2 is ask player2 rock paper scissors?
player1 is scissors, rock, paper
print player1 at random
if player2 is paper
    print 'player2 lost'",7,% is ask % % % % % is % % % print % % % if % is % print % % 
"player2 is ask player2 rock paper scissors?
player1 is scissors, rock, paper
print player1 at random
if player2 is paper
    print 'player2 lost'
else
    print 'player2 won'",7,% is ask % % % % % is % % % print % % % if % is % print % % % print % % 
"player2 is ask player2 rock paper scissors?
player1 is rock, paper
print player1 at random
if player2 is rock
    print 'player2 lost'
else
    print 'player2 won'",7,% is ask % % % % % is % % print % % % if % is % print % % % print % % 
"player2 is ask player2 rock paper scissors?
player1 is rock
print player1 at random
if player2 is rock
    print 'player2 lost'
else
    print 'player2 won'",7,% is ask % % % % % is % print % % % if % is % print % % % print % % 
"print 'Rock paper scissors'
player2 is ask player2 rock paper scissors?
player1 is rock, paper, scissors
print player1 at random
if player2 is scissors
    print 'player2 lost'
else
    print 'player2 won'",7,print % % % % is ask % % % % % is % % % print % % % if % is % print % % % print % % 
"print ' welcome to a game of Rock paper scissors'
player2 is ask player2 rock paper scissors?
player1 is rock, paper, scissors
print player1 at random
if player2 is scissors
    print 'player2 lost'
else
    print 'player2 won'",7,print % % % % % % % % % % is ask % % % % % is % % % print % % % if % is % print % % % print % % 
"print ' welcome to a game of Rock paper scissors'
player2 is ask player2 rock paper scissors?
player1 is rock, paper, scissors
print player1 at random
if player2 is scissors
    print 'player2 lost'
else
    print 'player2 won'
player2 is ask player2 rock paper scissors?
player1 is rock, paper, scissors
print player1 at random
if player2 is rock
    print 'player2 lost'
else
    print 'player2 won'
player2 is ask player2 rock paper scissors?
player1 is rock, paper, scissors
print player1 at random
if player2 is paper
    print 'player2 lost'
else
    print 'player2 won'
",7,print % % % % % % % % % % is ask % % % % % is % % % print % % % if % is % print % % % print % % % is ask % % % % % is % % % print % % % if % is % print % % % print % % % is ask % % % % % is % % % print % % % if % is % print % % % print % % 
"print 'print'
print 'if'
print 'as'",7,print % print % print % 
"player2 is ask Choose if rock or paper or scissors
print player2
guess is rock, paper, scissors
player1 is guess at random
print player1
",7,% is ask % if % % % % % print % % is % % % % is % % % print % 
"player2 is ask Choose if rock or paper or scissors
print 'player2 =>' player2
guess is rock, paper, scissors
player1 is guess at random
print player1
",7,% is ask % if % % % % % print % % % % is % % % % is % % % print % 
"player2 is ask Choose if rock or paper or scissors
print 'player2 = ' player2
guess is rock, paper, scissors
player1 is guess at random
print 'player1 = ' player1
",7,% is ask % if % % % % % print % = % % % is % % % % is % % % print % = % % 
"player11 is ask Choose if rock or paper or scissors
guess is rock, paper, scissors
program1 is guess at random
player12 is ask Choose if rock or paper or scissors
guess is rock, paper, scissors
program2 is guess at random
player13 is ask Choose if rock or paper or scissors
guess is rock, paper, scissors
program3 is guess at random
print 'player1 = ' player11
print 'program = ' program1
print 'player1 = ' player12
print 'program = ' program2
print 'player1 = ' player13
print 'program = ' program3",7,% is ask % if % % % % % % is % % % % is % % % % is ask % if % % % % % % is % % % % is % % % % is ask % if % % % % % % is % % % % is % % % print % = % % print % = % % print % = % % print % = % % print % = % % print % = % % 
"customer is ask What special do you have today?
",7,% is ask % % % % % % 
"value is ask enter a number
",7,% is ask % % % 
"value is ask enter a number
value1 is value*10
print 'value1'",7,% is ask % % % % is % print % 
"value is ask enter a number
value1 is value*10
print 'the value is' value1",7,% is ask % % % % is % print % % % % 
"player2 is ask Rock Paper Scissors
player1 is Rock, Paper, Scissors",7,% is ask % % % % is % % % 
"player2 is ask Rock Paper Scissors
player1 is Rock, Paper, Scissors
print 'You selected ' player2
print 'Computer is going with' player1 at random
",7,% is ask % % % % is % % % print % % % % print % is % % % % % 
"player2 is ask Rock Paper Scissors
player1 is Rock, Paper, Scissors
print 'You selected ' player2
print 'Computer is going with ' player1 at random
",7,% is ask % % % % is % % % print % % % % print % is % % % % % % 
"Player1 is Rock
Player2 is ask Rock Paper Scissors",7,% is % % is ask % % % 
"Program is Rock, Paper, Scissors
Human is ask Round 1 Choose Rock Paper Scissors
print 'Program goes with ' Program at random
print 'You went with ' Human",7,% is % % % % is ask % % % % % % print % % % % % % % print % % % % % 
"Program is Rock, Paper, Scissors
Human is ask Round 1 Choose Rock Paper Scissors
print 'Program goes with ' Program at random
print 'You went with ' Human
Human is ask Round 2 What do you chose this time?",7,% is % % % % is ask % % % % % % print % % % % % % % print % % % % % % is ask % % % % % % % % 
"Program is Rock, Paper, Scissors
Human is ask Round 1 Choose Rock Paper Scissors
print 'Program goes with ' Program at random
print 'You went with ' Human
Human is ask Round 2 What do you chose this time?
print 'This round program goes with ' Program at random
print 'You went with ' Human",7,% is % % % % is ask % % % % % % print % % % % % % % print % % % % % % is ask % % % % % % % % print % % % % % % % % % print % % % % % 
"Program is Rock, Paper, Scissors
Human is ask Round 1 Choose Rock Paper Scissors
print 'Program goes with ' Program at random
print 'You went with ' Human
Human is ask Round 2 What do you choose this time?
print 'This round program goes with ' Program at random
print 'You went with ' Human
Human is ask Final round pick wisely
print Program at random
print Human",7,% is % % % % is ask % % % % % % print % % % % % % % print % % % % % % is ask % % % % % % % % print % % % % % % % % % print % % % % % % is ask % % % % print % % % print % 
"game is Rock, Paper, Scissors
turn is ask Rock Paper or Scissors
new is game at random
print 'Player 1 new'
print 'Player turn'",7,% is % % % % is ask % % % % % is % % % print % % % print % % 
"game is Rock, Paper, Scissors
turn is ask Rock Paper or Scissors
print 'Player 1 game at random'
print 'Player turn'",7,% is % % % % is ask % % % % print % % % % % print % % 
word is needs,7,% is % 
"number is 1, 2, 3
print number",7,% is % % % print % 
"player1 is program
player2 is human
print player1
print player2

",7,% is % % is % print % print % 
"food is dog, cat, kangaroo
print food
print food at 0
print food at 1
print food at 2",7,% is % % % print % print % % % print % % % print % % % 
"food is dog, cat, kangaroo
print food at 0
print food at 1
print food at 2",7,% is % % % print % % % print % % % print % % % 
"food is ask Which food would you like?
if food is Pizza
    print 'yummy'
if food is Steak
    print 'nice'
if food is Fish
    print 'great choice'",7,% is ask % % % % % if % is % print % if % is % print % if % is % print % % 
"game is rock, paper, scissors
player2 is ask rock paper scissors?
player1 is game at random
print player1",7,% is % % % % is ask % % % % is % % % print % 
"game is rock, paper, scissors
player1 is game at random
player2 is ask rock paper scissors?
print player1
",7,% is % % % % is % % % % is ask % % % print % 
"game is rock, paper, scissors
player1 is game at random
print player1
",7,% is % % % % is % % % print % 
"game is rock, paper, scissors
player1 is game at random
",7,% is % % % % is % % % 
"player1 is Rock
player2 is ask Provide input?
if player2 is Rock
    print 'its a tie'",7,% is % % is ask % % if % is % print % % % 
"value is ask enter number
value is value*10
print 'the value of value' value",7,% is ask % % % is % print % % % % % 
print '300 plus 10000 times 8 is ' 10300 * 8,7,print % % % times % is % % * % 
print '5 times5 is ',7,print % % is % 
print '5 * 5 is ',7,print % * % is % 
"Move is Rock, Paper, Scissors
repeat 3 times
    Player2 is ask Choose Rock Paper or Scissors Player2...
    print 'player2: ' Player2
    print 'player1: ' Move at random
    print '...'
",7,% is % % % repeat % times % is ask % % % % % % print % % % print % % % % % print % 
"Move is Rock, Paper, Scissors
repeat 3 times
    Player2 is ask Choose Rock Paper or Scissors Player2...
    print 'player2: ' Player2
    print 'player1' Move at random
    print '...'
",7,% is % % % repeat % times % is ask % % % % % % print % % % print % % % % print % 
"Move is Rock, Paper, Scissors
repeat 3 times
    Player2 is ask Choose Rock Paper or Scissors Player2...
    print 'player2: ' Player2
    print '...'
    print 'player1' Move at random
    print '...'
",7,% is % % % repeat % times % is ask % % % % % % print % % % print % print % % % % print % 
"Player2 is ask Choose Rock Paper or Scissors Player2...
Player1 is Paper
if Player2 is Paper and Player1 is Paper
    print 'Draw'",7,% is ask % % % % % % % is % if % is % % % is % print % 
"Player2 is ask Choose Rock Paper or Scissors Player2...
Player1 is Paper",7,% is ask % % % % % % % is % 
"repeat 3 times
        player1 is rock, paper, scissors
        player2 is ask rock paper scissors?
        print 'Player1 : ' player1 at random
        print 'Player2 : ' player2",7,repeat % times % is % % % % is ask % % % print % : % % % % print % : % % 
"player1 is rock, paper, scissors
print player1 at random
player2 is rock, paper, scissors
print player2 at random
print player1 at random
print player2 at random
print player1 at random
print player2 at random

    ",7,% is % % % print % % % % is % % % print % % % print % % % print % % % print % % % print % % % 
"repeat 3 times
    player1 is rock, paper, scissors
    player2 is ask rock paper scissors
    print player1 at random
    print player2",7,repeat % times % is % % % % is ask % % % print % % % print % 
"answer is ask What is 5 plus 5?
if answer is 10
    print 'Well done!'
    print 'Indeed, the answer was ' answer
else
    print 'Well not done!'
print 'Oops!'
print 'The answer is ' answer",7,% is ask % is % % % if % is % print % % print % % % % % % % print % % % print % print % % is % % 
"player1 is Rock, Paper, Scissors
player2 is ask Rock Paper Scissors
print player1 at random",7,% is % % % % is ask % % % print % % % 
"player1 is Rock, Paper, Scissors
player2 is ask Rock Paper Scissors",7,% is % % % % is ask % % % 
"repeat 3 times
    player1 is rock, paper, scissors
    player2 is ask rock paper scissors
    print 'Player1: ' player1 at random
    print 'Player2: ' player2
",7,repeat % times % is % % % % is ask % % % print % % % % % print % % % 
print 'My name is',7,print % % % 
"repeat 1 times
    print 'print'
    print 'as'
    print 'if'",7,repeat % times print % print % print % 
"colour is ask What colour is the sky?
if colour is blue
    print 'true'
else
    print 'false'",7,% is ask % % is % % if % is % print % % print % 
"value is ask Enter a number
value is value*10
print 'the value of value is ' value",7,% is ask % % % % is % print % % % % is % % 
"food is ask What special would you like Fish Steak or Pizza?
print food",7,% is ask % % % % % % % % % print % 
"food is ask What special would you like Fish Steak or Pizza?
",7,% is ask % % % % % % % % % 
"hand is Rock, Paper, Scissors
player1 is hand at random
print player1
player2 is ask Your move
print player2",7,% is % % % % is % % % print % % is ask % % print % 
"value is ask enter a number
value is value *10
print 'the value of value is ' value",7,% is ask % % % % is % % print % % % % is % % 
"value is ask enter a number
value is value *10
print 'the value of value is' value",7,% is ask % % % % is % % print % % % % % % 
"player1 is human
player2 is program
player1 is ask rock paper scissors",7,% is % % is % % is ask % % % 
"player1 is rock, paper, scissors
output is player1 at random
player2 is rock, paper, scissors
input is player2 at random
",7,% is % % % % is % % % % is % % % % is % % % 
"value is ask enter number
value is value * 10
print value",7,% is ask % % % is % * % print % 
"answer is ask What is 3/3?
if answer is ?
    print 'correct'
else
    print 'incorrect'",7,% is ask % is % if % is % print % % print % 
"answer is ask what is my favorite color?
if answer is blue
  print 'yes'
else
  print 'no'",7,% is ask % is % % % if % is % print % % print % 
"player1 is rock, paper, scissors
output is player1 at random
player2 is rock, paper, scissors
input2 is player2 at random
print input2",7,% is % % % % is % % % % is % % % % is % % % print % 
"player1 is rock, paper, scissors
player2 is rock, paper, scissors
input2 is player2 at random
print input2",7,% is % % % % is % % % % is % % % print % 
"player2 is ask what is your winning choice?
print player2
player1 is rock, paper, scissors
print player1
",7,% is ask % is % % % print % % is % % % print % 
"player2 is ask what is your winning choice?
print player2
player1 is rock, paper, scissors
",7,% is ask % is % % % print % % is % % % 
"player1 is ask what is your winning choice?
print player1
",7,% is ask % is % % % print % 
