code,level,processed_code
print '2 times 3 is' 5 * 5,6,print % times % % % * % 
print '' 5 * 5,6,print % % * % 
"print '5 times 5 is ' 5 * 5
print '5 times 10 is' 5 * 10",6,print % times % is % % * % print % times % % % * % 
print '6 times 2' 6*2,6,print % times % % 
print 5 * 5,6,print % * % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'you got it this time!' else print 'Oops'",6,% is ask % is % % % if % is % print % % % % % % print % 
print '5 times 5 is ' 5 - 5,6,print % times % is % % - % 
print '5 divided by 5 is ' 5 / 5,6,print % % % % is % % / % 
print '5 plus 5 is ' 5 + 5,6,print % % % is % % + % 
print '5 plus 5 is ' 5 - 5,6,print % % % is % % - % 
print '5 plus 5 is ' 5 / 5,6,print % % % is % % / % 
"move is Rock, Paper, Scissors
print move at random",6,% is % % % print % % % 
character is ask what is the name of the main character?,6,% is ask % is % % % % % % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'Yes!' else print 'Oops'
if answer is twenty print '🙂'",6,% is ask % is % % % if % is % print % % print % if % is % print % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'Yes!' else print 'Oops'
if answer is twenty print '🙂' else print 'No'",6,% is ask % is % % % if % is % print % % print % if % is % print % % print % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'Yes!' 
if answer is twenty print '🙂' else print 'o'",6,% is ask % is % % % if % is % print % if % is % print % % print % 
"print '25 times 5 is ' 25 * 5
print '100 divided by 10 is' 100 / 10",6,print % times % is % % * % print % % % % % % / % 
"print '25 times 5 is ' 25 * 5
print '100 divided by 3 is ' 100 / 3
print '54 plus 10 is ' 54 + 10
print '67 minus 24 is ' 67 - 24",6,print % times % is % % * % print % % % % is % % / % print % % % is % % + % print % % % is % % - % 
"value is ask enter a number
value is value *10
print 'the value of value is' value",6,% is ask % % % % is % % print % % % % % % 
"value is ask enter a number
value is value *10
print 'the value of value is ' value",6,% is ask % % % % is % % print % % % % is % % 
"print '5 times 5 is ' 5 * 5
print '6 times 6 is ' 6 * 6",6,print % times % is % % * % print % times % is % % * % 
answer is ask What is 10 plus 10?,6,% is ask % is % % % 
"name is ask what is your name ?
print 'hi ' name
age is ask what is your age ?
age is age * 2020
age is age / 100
age is age * 100
print 'ey buddy are going to be 100 by ' age",6,% is ask % is % % % print % % % % is ask % is % % % % is % * % % is % / % % is % * % print % % % % % % % % % % 
"name is ask what is your name ?
print 'hi ' name
age is ask what is your age ?
age is age * 2020
age is age / 100
age is age * 100
print 'guess when are you going to be 100 ?... by ' age",6,% is ask % is % % % print % % % % is ask % is % % % % is % * % % is % / % % is % * % print % % % % % % % % % % % % 
"name is ask what is your name ?
age is ask what is your age ?
age is age * 2020
age is age / 100
age is age * 100
print 'hi ' name
print 'guess when are you going to be 100 ?... by ' age",6,% is ask % is % % % % is ask % is % % % % is % * % % is % / % % is % * % print % % % print % % % % % % % % % % % % 
"name is ask what is your name ?
age is ask what is your age ?
age is age * 2020
age is age / 100
print 'hi ' name
print 'guess when are you going to be 100 ?... by ' age
",6,% is ask % is % % % % is ask % is % % % % is % * % % is % / % print % % % print % % % % % % % % % % % % 
"answer is ask What you like today ?
print 'fish , stew or rice ?' 
if answer is fish print 'one fish coming right up' else print 'no sire '",6,% is ask % % % % % print % % % % % % if % is % print % % % % % % print % % % 
print ' 5 times 5 ' 5*5,6,print % % times % % % 
print ' 10 times 10 ' 10 * 10,6,print % % times % % % * % 
print ' 10 times 10 ' is 10*10,6,print % % times % % is % 
print ' 10 times 10 is ' 10*10 ,6,print % % times % is % % 
"answer is ask what is 20 plus 20 ?
if answer is 40 print 'yes' if else 'oops'",6,% is ask % is % % % % if % is % print % if % % 
"answer is ask what is 15 plus 15 ?
if answer is 30 print 'yes' else print 'oops'",6,% is ask % is % % % % if % is % print % % print % 
print '6 times 2 divided 3 ' 6 * 2 / 3,6,print % times % % % % % * % / % 
"answer is ask What is 9 times 9?
if answer is 81 print 'Correct!' else print 'Try again'",6,% is ask % is % times % if % is % print % % print % % 
"answer is ask What is 105 plus 105?
if answer is 210 print 'Yes!' else print 'Oops'
answer is ask what is 200 times 30?
if answer is 6000 print 'Yes!' else print 'Oops'",6,% is ask % is % % % if % is % print % % print % % is ask % is % times % if % is % print % % print % 
"answer is ask What is 105 plus 105?
if answer is 210 print 'Yes!' else print 'Oops'
answer is ask what is 200 times 30?
if answer is 6000 print 'Yes!' else print 'Oops'
answer is ask what is 35 minus 13?
if answer is 22 print 'Yes!' else print 'Oops'",6,% is ask % is % % % if % is % print % % print % % is ask % is % times % if % is % print % % print % % is ask % is % % % if % is % print % % print % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'correct' else print 'wrong bitch'",6,% is ask % is % % % if % is % print % % print % % 
print '5 times 5 is ' 5 / 5,6,print % times % is % % / % 
print '6 times' 6*6,6,print % % % 
print '56*52' 56*52,6,print % % 
"programmer is ask What is your favorite word?
if word is green repeat 3 times print 'word'",6,% is ask % is % % % if % is % repeat % times print % 
"programmer is ask What is your favorite word?
repeat 5 times print programmer",6,% is ask % is % % % repeat % times print % 
"value is ask enter a number
value is value * 0
print 'the value of value is ' value",6,% is ask % % % % is % * % print % % % % is % % 
print '5×5 ' 5 * 5,6,print % % % * % 
"move is Rock, Paper, Scissors
player2 is ask Choose Rock or Paper or Scissors
print move at random",6,% is % % % % is ask % % % % % % print % % % 
"move is Rock, Paper, Scissors
player1 is move at random
print player1
player2 is ask Choose Rock or Paper or Scissors
if player1 is Rock print 'bye'",6,% is % % % % is % % % print % % is ask % % % % % % if % is % print % 
"food is ask Which food would you like?
if food is Pizza print 'yummy'
if food is Steak print 'nice'
if food is Fish print 'great choice'
",6,% is ask % % % % % if % is % print % if % is % print % if % is % print % % 
"food is Pizza, Steak , Fish
print 'customer'
print '.....'
print 'waiter: We have ' food at 0 ', ' food at 1 'or ' food at 2
print '.....'
",6,% is % % % % print % print % print % % % % % % % % % % % % % % % % % print % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 ', ' food at 1 'or ' food at 2
print '.....'
",6,% is % % % % print % % % % % % % % % % % % % % % % % print % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 ', ' food at 1 'or ' food at 2

",6,% is % % % % print % % % % % % % % % % % % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 ', ' food at 1 'or' food at 2

",6,% is % % % % print % % % % % % % % % % % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 ', ' food at 1

",6,% is % % % % print % % % % % % % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 ', ' food

",6,% is % % % % print % % % % % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 ', ' 

",6,% is % % % % print % % % % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter: We have ' food at 0 

",6,% is % % % % print % % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter: We have' food at 0 

",6,% is % % % % print % % % % % % 
"food is Pizza, Steak , Fish
print 'waiter ' food at 0 

",6,% is % % % % print % % % % % 
"food is Pizza, Steak , Fish
print 'waiter' food at 0 

",6,% is % % % % print % % % % 
"food is Pizza, Steak , Fish
print food at 0 

",6,% is % % % % print % % % 
"food is Pizza, Steak , Fish
print food

",6,% is % % % % print % 
"food is Pizza, Steak , Fish
",6,% is % % % % 
"print '5 times 5 is ' 5 * 5
print 5+5",6,print % times % is % % * % print % 
print ' 5 times 5  is ' 5 + 5,6,print % % times % is % % + % 
print ' 5 times 5  is ' 5 * 5,6,print % % times % is % % * % 
print ' 5 times 5 ' is 5 * 5,6,print % % times % % is % * % 
print '5 times 5 ' is 5 * 5,6,print % times % % is % * % 
"food is ask where are you eating at?
",6,% is ask % % % % % 
"Game is rock, paper, scissors

Player2 is ask What do you choose rock paper or scissors?

Player1 is Game at random

if Player2 is rock and Player1 is scissors print 'you win'

if Player2 is paper and Player1 is rock print 'You win'

if Player2 is scissors and Player1 is paper print 'You win'

if Player2 is scissors and Player1 is rock print 'You lose'

if Player2 is rock and Player1 is paper print 'You lose'

if Player2 is paper and Player1 is scissors print 'You lose'",6,% is % % % % is ask % % % % % % % % % is % % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % 
"print 'print'
print 'if'
print 'ask'",6,print % print % print % 
print '5 times 5 is ' 5* 5,6,print % times % is % % % 
print 5 times 5 is 5*5,6,print % times % is % 
"food is Pizza, Steak, Fish
answer is ask What?
if answer is food print 'Yes!' else print 'Oops'",6,% is % % % % is ask % if % is % print % % print % 
"answer is ask What?
if answer is 20 print 'Yes!' else print 'Oops'",6,% is ask % if % is % print % % print % 
"Waiter is ask This is today special Pizza, Steak, Fish?
if Waiter is Pizza print 'that would be lovely'
if Waiter is Steak print 'I would love that one'
if Waiter is Fish print 'That is amazing' ",6,% is ask % is % % % % % if % is % print % % % % if % is % print % % % % % if % is % print % is % 
print ' 5 minus 5 is ' 5 -5,6,print % % % % is % % % 
"value is ask Enter a number
value is value * 10
print 'the value of value is' value",6,% is ask % % % % is % * % print % % % % % % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' 
if player2 is paper print 'player2 win' 
if player2 is scissors print 'player1 win'",6,% is % % is ask % % % print % print % if % is % print % if % is % print % % if % is % print % % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' 
if player2 is paper print 'player2 win' 
if player2 is scissor print 'player1 ' 'win '",6,% is % % is ask % % % print % print % if % is % print % if % is % print % % if % is % print % % % % 
print 5+4,6,print % 
"number is ask Give me a number?
print number ' times 5 is ' number * 5",6,% is ask % % % % print % % times % is % % * % 
"player1 is rock, paper, scissors
player2 is ask rock paper or scissors
print 'player1 ' player1 at random
print 'player2 ' player2 ",6,% is % % % % is ask % % % % print % % % % % print % % % 
"player1 is rock, paper, scissors
print 'player1 ' player1 at random
player2 is ask rock paper or scissors
print 'player2  ' player2 ",6,% is % % % print % % % % % % is ask % % % % print % % % 
"player1 is rock, paper, scissors
print 'player1 ' player1 at random
player2 is ask rock paper or scissors",6,% is % % % print % % % % % % is ask % % % % 
"player1 is rock, paper, scissors
print 'player1 ' player1 at random",6,% is % % % print % % % % % 
"player1 is rock, paper, scissors
print 'player1' player1 at random",6,% is % % % print % % % % 
"player1 is rock
print player1
player2 is ask pick head paper or scissors
print player2",6,% is % print % % is ask % % % % % print % 
"player1 is rock
player2 is ask pick head paper or scissors
print player2",6,% is % % is ask % % % % % print % 
"player1 is rock
player2 is ask rock, paper, scissor
print player2",6,% is % % is ask % % % print % 
"player1 is rock
player2 is ask rock, paper, scissor
",6,% is % % is ask % % % 
print '10 plus 2' is '10 + 2',6,print % % % is % + % 
print '5 times 3 is' 5* 3,6,print % times % % % % 
"print '5 times 5 is ' 5 * 5
answer is ask what is 10 plus 10?
if answer is 20 repeat 5 times print 'correct' else print 'wrong'",6,print % times % is % % * % % is ask % is % % % if % is % repeat % times print % % print % 
"print '5 times 5 is' 5 * 5
answer is ask what is 10 plus 10?
if answer is 20 repeat 5 times print 'correct' else print 'wrong'",6,print % times % % % * % % is ask % is % % % if % is % repeat % times print % % print % 
"print '5 times 5 is' 5 * 5
answer is ask what is 10 plus 10?
if answer is 20 print 'correct' else print 'wrong'",6,print % times % % % * % % is ask % is % % % if % is % print % % print % 
"puzzle is Rock, Paper, Scissors
player1 is ask make your choice
print player1
print puzzle at random",6,% is % % % % is ask % % % print % print % % % 
"game is Rock, Paper, Scissors
player1 is ask make your choice
player2 is ask make your choice
print player1
print game at random
",6,% is % % % % is ask % % % % is ask % % % print % print % % % 
"answer is ask what is 1+1
if answer is 2 print 'correct' else print 'wrong'
",6,% is ask % is % if % is % print % % print % 
"answer is ask Choose from Steak, Fish or Pizza?
if answer is 20 print 'Yes!' else print 'Oops'",6,% is ask % % % % % % if % is % print % % print % 
print '' 5 - 1,6,print % % - % 
"answer is ask What is 1+1
if answer is 2 repeat 2 times print 'good' else print 'try again!!!!'",6,% is ask % is % if % is % repeat % times print % % print % % 
"answer is ask What is 1+1
",6,% is ask % is % 
"answer is ask What is 5 times 5?
if answer is 25 print 'good' else repeat 3 times print 'try again' 
",6,% is ask % is % times % if % is % print % % repeat % times print % % 
"answer is ask What is 5 times 5?
if answer is 25 print 'good' else repeat print 'try again' 
",6,% is ask % is % times % if % is % print % % repeat print % % 
print '30 divided by 5 is ' 30/5,6,print % % % % is % % 
print '30 divided by 5 is' 30*5,6,print % % % % % % 
print ' 30 divided by 5 is ' 30*5,6,print % % % % % is % % 
print ' 30 divided by 5 is' 30*5,6,print % % % % % % % 
print ' 30 divided by 5 is' 30 / 5,6,print % % % % % % % / % 
print '30 divided by 5' is 30 / 5,6,print % % % % is % / % 
print '30 divided by 5' is 30/5,6,print % % % % is % 
"answer is ask whats 10 times 3
if answer is 30 repeat 4 times print 'right' else repeat 4 times print 'wrong'",6,% is ask % % times % if % is % repeat % times print % % repeat % times print % 
"print 'customer......'
print 'waiter...'
choice is ask what choice?
if choice is pizza print 'nince'",6,print % print % % is ask % % if % is % print % 
"counter is 5
repeat counter times print 'hi'",6,% is % repeat % times print % 
"player1 is Rock, Paper, Scissors
player2 is ask What is your move?
print 'Player1 ' player1 at random
print 'Player2 ' player2",6,% is % % % % is ask % is % % print % % % % % print % % % 
"player1 is Rock, Paper, Scissors
print 'PLayer1 ' player1 at random
player2 is ask What is your move?
print 'Player2 ' player2",6,% is % % % print % % % % % % is ask % is % % print % % % 
"player1 is ask make a move?
if move is rock print 'you lose' paper print 'you win'
player2 is ask make a move?
if move is scissors print 'you win' paper print 'you lose'",6,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % 
"doit is ask What u say
print doit
",6,% is ask % % % print % 
"doit is ask What u say
",6,% is ask % % % 
"player1 is Rock, Paper, Scissors
print player1 at 0
player2 is ask what is your move?
if player1 is Rock and player2 is Rock print 'It is a tie'",6,% is % % % print % % % % is ask % is % % if % is % % % is % print % is % % 
"player1 is Rock, Paper, Scissors
player2 is ask what is your move?
if player1 is Rock and player2 is Rock print 'It is a tie'",6,% is % % % % is ask % is % % if % is % % % is % print % is % % 
"player1 is Rock
player2 is ask what is your move?
if player1 is Rock and player2 is Rock print 'It is a tie'",6,% is % % is ask % is % % if % is % % % is % print % is % % 
"player1 is rock
player2 is ask what is your move?
if player1 is rock and player2 is rock print 'its a tie'",6,% is % % is ask % is % % if % is % % % is % print % % % 
"player1 is rock
player2 is ask Input a value between rock paper or scissors
",6,% is % % is ask % % % % % % % % 
"player1 is Rock
player2 is ask what is your move?
if player1 is Rock and player2 is Rock print ' its a tie' ",6,% is % % is ask % is % % if % is % % % is % print % % % % 
"player1 is rock
player2 is ask Player 2: Input a value between rock paper or scissors
",6,% is % % is ask % % % % % % % % % % 
"player2 is ask Player 2: Input a value between rock paper or scissors
",6,% is ask % % % % % % % % % % 
"player2 is ask Player 2 should Input a value between rock paper or scissors
",6,% is ask % % % % % % % % % % % 
"answer is ask what is 1+1?
if answer is 2 repeat 3 times print 'yes' else repeat 2 times print 'no'",6,% is ask % is % if % is % repeat % times print % % repeat % times print % 
"player1 is rock, paper, scissors
print player1",6,% is % % % print % 
"Rock is 10
print Rock",6,% is % print % 
print ' 5 minus 3 is ' 5 - 3,6,print % % % % is % % - % 
print ' 5 plus 3 is ' 5 + 3,6,print % % % % is % % + % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'Yes!' else answer is 30 print '30' else answer is 40 print '40' else print 'no'",6,% is ask % is % % % if % is % print % % % is % print % % % is % print % % print % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'Yes!' else if answer is 30 print '30' else if answer is 40 print '40' else print 'no'",6,% is ask % is % % % if % is % print % % if % is % print % % if % is % print % % print % 
"player1 is rock, paper, scissors
result is player1 at random
player2 is ask Player 2 should Input a value (rock, paper or scissors)
",6,% is % % % % is % % % % is ask % % % % % % % % % % 
"print print
print ask 
print if",6,print print print ask print if 
"print print
print as 
print if",6,print print print % print if 
"print print line
print as line
print if line",6,print print % print % % print if % 
"player1 is rock, paper, scissors
player2 is ask Player 2 should Input a value (rock, paper or scissors)
",6,% is % % % % is ask % % % % % % % % % % 
"print print one line
print as one line
print if one line",6,print print % % print % % % print if % % 
"print print on one line
print as on one line
print if on one line",6,print print % % % print % % % % print if % % % 
"print the word print on one line
print the word as on one line
print the word if on one line",6,print % % print % % % print % % % % % % print % % if % % % 
repeat 3 times print 'print' 'if' 'ask',6,repeat % times print % % % 
"answer is ask what is 5-5
if answer is 0 print 'correct' else repeat 2 times print 'try again!!!!!'",6,% is ask % is % if % is % print % % repeat % times print % % 
"answer is ask what is 5-5
if answer is 0 print 'correct' else repeat print 'try again!!!!!'",6,% is ask % is % if % is % print % % repeat print % % 
"player1 is ask make a move?
if move is rock print 'you lose' paper print 'you win'
player2 is ask make a move?
if move is scissors print 'you lose' rock print 'you win'
player1 is ask make a move?",6,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % % is ask % % % 
"player1 is ask make a move?
if move is rock print 'you lose' paper print 'you win'
player2 is ask make a move?
if move is scissors print 'you lose' rock print 'you win'
player1 is ask make a move?
if move is rock print 'its a tie' rock print 'its a tie'
player2 is ask make a move
if move is paper print 'you lose' scissors print 'you win'",6,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % % print % % % % is ask % % % if % is % print % % % print % % 
"Player1 is Rock
print 'Player1: Rock'
move is ask Rock Paper of Scissors?
if move is Paper print 'Player2: won'
if move is Scissors print 'Player1: won'",6,% is % print % % % is ask % % % % if % is % print % % if % is % print % % 
"Player1_ is Rock
print 'Player1:' Player1_
Player2_ is ask Rock Paper Scissors?",6,% is % print % % % is ask % % % 
"Player1_ is Rock
print Player1_
Player2_ is ask Rock Paper Scissors?",6,% is % print % % is ask % % % 
"Player1_ is Rock
Player2_ is ask what is your move?

",6,% is % % is ask % is % % 
player1 is rock,6,% is % 
"greeting is ask how are you?
if greeting is fine print 'great' else repeat 2 times print 'oh no'",6,% is ask % % % if % is % print % % repeat % times print % % 
"greeting is ask how are you?
if greeting is fine print 'great' else repeat 2 time print 'oh no'",6,% is ask % % % if % is % print % % repeat % % print % % 
"value is ask enter a number
value is value * 10
print ' the value of the value is ' value",6,% is ask % % % % is % * % print % % % % % % is % % 
"value is ask enter a number
value is value * 10
print ' the value of the value is' value",6,% is ask % % % % is % * % print % % % % % % % % 
"player1 is Rock, Paper, Scissors
repeat 3 times print 'Player1 ' player1 at random
repeat 3 times player2 is ask What is your move?
repeat 3 times print 'Player2 ' player2",6,% is % % % repeat % times print % % % % % repeat % times % is ask % is % % repeat % times print % % % 
"player1 is Rock, Paper, Scissors
repeat 3 times player2 is ask What is your move?
repeat 3 times print 'Player1 ' player1 at random
repeat 3 times print 'Player2 ' player2",6,% is % % % repeat % times % is ask % is % % repeat % times print % % % % % repeat % times print % % % 
"player1 is Rock, Paper, Scissors
player2 is ask What is your move?
repeat 3 times print 'Player1 ' player1 at random
repeat 3 times print 'Player2 ' player2",6,% is % % % % is ask % is % % repeat % times print % % % % % repeat % times print % % % 
"Player1 is Rock
print 'Player1: Rock'
move is ask Rock Paper or Scissors?
if move is Paper print 'Player2: won'
if move is Scissors print 'Player1: won'
if move is Rock print 'Draw'",6,% is % print % % % is ask % % % % if % is % print % % if % is % print % % if % is % print % 
"player1 is rock, paper, scissors
outcome is player1 at random
print outcome
print '1st Attempt!'
player2 is ask what is your move?
print 'PLAYER2/HUMAN move is ' player2
print 'PROGRAM/PLAYER1 move is ' outcome
print '2nd Attempt!'
player2 is ask what is your move?
print 'PLAYER2/HUMAN move is ' player2
print 'PROGRAM/PLAYER1 move is ' outcome
print '3rd Attempt!'
player2 is ask what is your move?
print 'PLAYER2/HUMAN move is ' player2
print 'PROGRAM/PLAYER1 move is ' outcome

",6,% is % % % % is % % % print % print % % % is ask % is % % print % % is % % print % % is % % print % % % is ask % is % % print % % is % % print % % is % % print % % % is ask % is % % print % % is % % print % % is % % 
"player1 is Rock, Paper, Scissors
player2 is ask What is your move?
print 'Player1 ' player1 at random
print 'Player2 ' player2
player2 is ask What is your move?
print 'Player1 ' player1 at random
print 'Player2 ' player2
player2 is ask What is your move?
print 'Player1 ' player1 at random
print 'Player2 ' player2",6,% is % % % % is ask % is % % print % % % % % print % % % % is ask % is % % print % % % % % print % % % % is ask % is % % print % % % % % print % % % 
"value is ask a number 
value is value * 10
print 'the value  of is ' value",6,% is ask % % % is % * % print % % % is % % 
"
repeat 5 times print 'ss'",6,repeat % times print % 
"Player2 is ask Rock Paper Scissors?
print 'Player2:' Player2
",6,% is ask % % % print % % 
"Player1 is Rock
print 'Player1: Rock'",6,% is % print % % 
"print '5 times 5 is ' 5 * 5
print '1 plus 1 is ' 2",6,print % times % is % % * % print % % % is % % 
"answer is ask 3*9+5
if answer is 32 print 'Correct' else repeat 10 times print 'You Stupid'",6,% is ask % if % is % print % % repeat % times print % % 
"answer is ask 5 times 5 divided by 5
if answer is 5 print 'Correct' else repeat 10 times print 'You Stupid'",6,% is ask % times % % % % if % is % print % % repeat % times print % % 
"answer is ask 5 times 5
if answer is 25 print 'Correct' else repeat 10 times print 'You Stupid'",6,% is ask % times % if % is % print % % repeat % times print % % 
"print '5 times 5 is ' 5*5
print 5*5
answer is ask what is 10 plus 10",6,print % times % is % % print % % is ask % is % % % 
"print '5 times 5 is ' 5*5
print 5*5",6,print % times % is % % print % 
"weight is 60
print 'The weight is ' weight
print 'On the moon that is ...'
",6,% is % print % % is % % print % % % % is % 
"weight is 60
print 'The weight is' weight
print 'On the moon that is ...'
",6,% is % print % % % % print % % % % is % 
"Answer is ask What is 10*10? 
if Answer is 100 repeat 3 times print '10 times 10 is' else repeat 5 times 'Nah'",6,% is ask % is % if % is % repeat % times print % times % % % repeat % times % 
"print Welcome to ocean basket
",6,print % % % % 
print times 5 * 5,6,print times % * % 
answer is ask What time?,6,% is ask % % 
"customer is ask What would you to choose?
if answer is fish print 'Yes!' else print 'Oops'",6,% is ask % % % % % if % is % print % % print % 
"print animal is goat
print animal is cow
print animal is rabbit ",6,print % is % print % is % print % is % 
"answer is ask What is 10 plus 20?
if answer is 30 print 'Yes!' else answer3 is ask What is 10 plus 30",6,% is ask % is % % % if % is % print % % % is ask % is % % % 
"
customer is ask 'what would you like to choose?'
",6,% is ask % % % % % % 
"
customer is ask print 'what would you like to choose?
",6,% is ask print % % % % % % 
"answer is ask What is 30 plus 10
if answer is 40 repeat 10 times print 'good job!'
",6,% is ask % is % % % if % is % repeat % times print % % 
operation is ask What is the operation for your calculation?,6,% is ask % is % % % % % 
"answer is ask What is 30 plus 10
if answer is 40 repeat 10 times print 'good job!' else answer2 is ask What is 50x1 ?'
if answer2 is 50 repeat 100 times print 'correct!' else repeat 1000 times print 'too bad' 
",6,% is ask % is % % % if % is % repeat % times print % % % % is ask % is % % if % is % repeat % times print % % repeat % times print % % 
"name1 is ask What is your name?
name2 is ask What is your name?",6,% is ask % is % % % is ask % is % % 
"answer is ask What is 10 plus 10?
if answer is 20 print 'Yes!' else print 'Oops'
answer is ask what is 10 plus 10?
if answer is 20 print 'yes!' else print 'Oops'",6,% is ask % is % % % if % is % print % % print % % is ask % is % % % if % is % print % % print % 
lunch is ask what is for lunch?,6,% is ask % is % % 
"number is 3,2,1
print number at 0",6,% is % print % % % 
"answer is ask what is 5 times 2
if answer is 10 print 'good' else print 'no'",6,% is ask % is % times % if % is % print % % print % 
"print '5 times 5 is ' 5 * 5
print '15287 times 156 is ' 15287 * 156 
answer is ask what is 5 plus 5",6,print % times % is % % * % print % times % is % % * % % is ask % is % % % 
"print '5 times 5 is ' 5 * 5
print '5 divided 5 is ' 5 / 5",6,print % times % is % % * % print % % % is % % / % 
"Word is ask what is your favorite word?
print Word repeat 5 times
",6,% is ask % is % % % print % repeat % times 
"Word is ask what is your favorite word?
print Word
",6,% is ask % is % % % print % 
"Word is ask what is your favorite word?
print repeat 5 times Word
",6,% is ask % is % % % print repeat % times % 
print '25 plus 5 times 15' 25 + 5,6,print % % % times % % + % 
print '25 plus 5 times 15' 25+5,6,print % % % times % % 
print '25 plus 5 is ' 25+5,6,print % % % is % % 
"print '5 times 5 is ' 5 * 5
print ' 5+5 = ' 5+5",6,print % times % is % % * % print % % = % % 
"print '5 times 5 is ' 5 * 5
print '5+5 = ' 5+5",6,print % times % is % % * % print % = % % 
"print '5 times 5 is ' 5 * 5
print '5+5= ' 5+5",6,print % times % is % % * % print % % % 
"print '5 times 5 is ' 5 * 5
print '5 plus 5 ' 5+5",6,print % times % is % % * % print % % % % % 
"game is rock, paper, scissors
print game at random
player1 is game
",6,% is % % % print % % % % is % 
"word is ask word
repeat 5 times print word",6,% is ask % repeat % times print % 
"food is ask what special do you have today?
meal is 'Pizza,Steak and Fish'",6,% is ask % % % % % % % is % % % 
