code,processed_code
"keus is ask steen papier schaar?
print keus
opties is steen, papier, schaar
computer is opties at random
print computer
if keus is steen if computer is papier round is verloren
if keus is steen if computer is steen round is gelijk
if keus is steen if computer is schaar round is gewonnen
if keus is papier if computer is papier round is gelijk 
if keus is papier if computer is steen round is gewonnen
if keus is papier if computer is schaar round is verloren
if keus is schaar if computer is papier round is gewonnen
if keus is schaar if computer is steen round is verloren
if keus is schaar if computer is schaar round is gelijk
print round 
keusb is ask steen papier schaar?
print keusb
optiesb is steen, papier, schaar
computerb is optiesb at random
print computerb
if keusb is steen if computerb is papier roundb is verloren
if keusb is steen if computerb is steen roundb is gelijk
if keusb is steen if computerb is schaar roundb is gewonnen
if keusb is papier if computerb is papier roundb is gelijk 
if keusb is papier if computerb is steen roundb is gewonnen
if keusb is papier if computerb is schaar roundb is verloren
if keusb is schaar if computerb is papier roundb is gewonnen
if keusb is schaar if computerb is steen roundb is verloren
if keusb is schaar if computerb is schaar roundb is gelijk
print roundb 
",% is ask % % % print % % is % % % % is % % % print % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % print % % is ask % % % print % % is % % % % is % % % print % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % print % 
print 'lol             lol',print % % 
"mensen is mama, papa, Emma, Sophie
repeat 7 times print 'de baas is ' mensen at random",% is % % % % % % % print % % is % % % % 
"mensen is mama, papa, Emma, Thomas
repeat 7 times print 'de baas is vandaag ' mensen at random
",% is % % % % % % % print % % is % % % % % 
"kleur is rood
print kleur
kleur is green
print kleur",% is % print % % is % print % 
print 'Hallo welkom bij Edwards wereld',print % % % % % 
print 'Hallo welkom bij Edwards wereld en niet van papa',print % % % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at random",% is % % % % % % print % % % 
"keus is ask steen papier schaar?
print keus
opties is steen, papier, schaar
computer is opties at random
print computer
if keus is steen if computer is papier round is verloren
if keus is steen if computer is steen round is gelijk
if keus is steen if computer is schaar round is gewonnen",% is ask % % % print % % is % % % % is % % % print % % % is % % % is % % is % % % is % % % is % % is % % % is % % % is % % is % 
"keus is ask steen papier schaar?
print keus",% is ask % % % print % 
"mensen is mama, papa, Emma, Sophie
print 'de afwasser is ' mensen at random
print 'de afdroger is ' mensen at random",% is % % % % print % % is % % % % print % % is % % % % 
"mensen is papa, mama, Mare, Stijn
print 'de afwasser is' mensen at random",% is % % % % print % % % % % % 
"mensen is papa, mama, Mare, Stijn
print 'de afwasser is ' mensen at random
",% is % % % % print % % is % % % % 
"vraag is ben je hetro?
print 'Jouw favoriet is dus ' vraag",% is % % % print % % is % % % 
"repeat 3 times print 'baby shark tututudutududu'
print 'baby shark'",% % % print % % % print % % 
naam is ask 'Wat is je naam',% is ask % is % % 
"print 'Quizzz Timee'
print 'De vragen gaan over School, Muziek en computers'",print % % print % % % % % % % % 
"print 'Quizzz Timee'
print 'De vragen gaan over School en Muziek '
Antwoord is ask Hoe heet onze schl? Voledige naam! ",print % % print % % % % % % % % % is ask % % % % % % 
"print 'Quizzz Timee'
print 'De vragen gaan over School en Muziek '
print 'Als je een vraag goed hebt krijg je een punt'
print 'schrijf de punten voor jezelf op opeen blaadje'
Antwoord is ask Hoe heet onze school? Volledige naam! 
",print % % print % % % % % % % % print % % % % % % % % % % print % % % % % % % % % is ask % % % % % % 
"print 'Quizzz Timee'
print 'De vragen gaan over School en Muziek '
print 'Als je een vraag goed hebt krijg je een punt'
print 'schrijf de punten voor jezelf op op een blaadje'
Antwoord is ask Hoe heet onze school? Volledige naam! 
",print % % print % % % % % % % % print % % % % % % % % % % print % % % % % % % % % % is ask % % % % % % 
"naam is ask Wat is jouw naam?
if naam is Jonas repeat 5 times print 'mooie naam'",% is ask % is % % % % is % % % % print % % 
"naam is ask Wat is jouw naam?
if naam is Jonas repeat 5 times print 'mooie naam' else repeat 5 times print 'stomme naam'",% is ask % is % % % % is % % % % print % % % % % % print % % 
"naam is ask Wat is jouw naam?
if naam is Jonas repeat 5 times print 'mooie naam' else repeat 5 times print 'stomme naam'
if naam is Marlies repeat 5 times print 'mooie naam' else repeat 5 times print 'stomme naam'",% is ask % is % % % % is % % % % print % % % % % % print % % % % is % % % % print % % % % % % print % % 
"naam is ask Wat is jouw naam?
if naam is Jonas repeat 5 times print 'mooie naam'
if naam is Marlies repeat 5 times print 'mooie naam' else repeat 5 times print 'stomme naam'",% is ask % is % % % % is % % % % print % % % % is % % % % print % % % % % % print % % 
"opdracht is squat, plank, burpee, lunges
print 'je moet de opdracht ' keuzes at random ' doen'",% is % % % % print % % % % % % % % % % 
"
print 'Quizzz Timee'
print 'De vragen gaan over School'
print 'Als je een vraag goed hebt krijg je een punt'
print 'schrijf de punten voor jezelf op op een blaadje'
print 'Begin de zin altijd met een hoofdletter'

",print % % print % % % % % print % % % % % % % % % % print % % % % % % % % % print % % % % % % % 
"
print 'Quizzz Timee'
print 'De vragen gaan over School'
print 'Als je een vraag goed hebt krijg je een punt'
print 'schrijf de punten voor jezelf op op een blaadje'
print 'Begin de zin altijd met een hoofdletter tenzij er iets anders achter de vraag staat'

",print % % print % % % % % print % % % % % % % % % % print % % % % % % % % % print % % % % % % % % % % % % % % % 
"kleur is ask Wat is je lievelingskleur?
if kleur is groen repeat 5 times print 'mooie kleur' else if kleur is blauw repeat 5 times print 'mooie naam' else repeat 3 times print 'stomme naam'",% is ask % is % % % % is % % % % print % % % % % is % % % % print % % % % % % print % % 
"keuze is mama en mink
print keuze at random",% is % % % print % % % 
"keuze is mama, mink
print keuze at random",% is % % print % % % 
print 'Mink is raar',print % is % 
"keuze is rood, blauw, groen, paars
print keuze at random",% is % % % % print % % % 
"keuze is rood, blauw, groen, paars
print keuze at random
klaur is ask Wat is je lievelingskleur?
",% is % % % % print % % % % is ask % is % % 
"keuze is rood, blauw, groen, paars
print keuze at random
antwoord is ask Wat vind je van deze kleur?
kleur is ask Wat is je lievelingskleur?
",% is % % % % print % % % % is ask % % % % % % % is ask % is % % 
"keuze is rood, blauw, groen, paars
print keuze at random
antwoord is ask Wat vind je van deze kleur? 
if antwoord is mooi print 'vind ik ook'
kleur is ask Wat is je lievelingskleur?

",% is % % % % print % % % % is ask % % % % % % % % is % print % % % % is ask % is % % 
"keuze is rood, blauw, groen, paars
print keuze at random
antwoord is ask Wat vind je van deze kleur? 
if antwoord is mooi repeat 3 times print 'vind ik ook'
kleur is ask Wat is je lievelingskleur?

",% is % % % % print % % % % is ask % % % % % % % % is % % % % print % % % % is ask % is % % 
"keuze is rood, blauw, groen, paars
print keuze at random
antwoord is ask Wat vind je van deze kleur? 
if antwoord is mooi repeat 3 times print 'vind ik ook' else print 'vind ik niet'
kleur is ask Wat is je lievelingskleur?

",% is % % % % print % % % % is ask % % % % % % % % is % % % % print % % % % print % % % % is ask % is % % 
"keuze is rood, blauw, groen, paars
print keuze at random
antwoord is ask Wat vind je van deze kleur? 
if antwoord is mooi repeat 3 times print 'vind ik ook' else print 'vind ik niet'
kleur is ask Wat is je lievelingskleur?
if kleur is rood print 'goede keuze' else print 'minder goede keuze'

",% is % % % % print % % % % is ask % % % % % % % % is % % % % print % % % % print % % % % is ask % is % % % % is % print % % % print % % % 
"keuze is Mink, Seth, Dax, Mama, Papa
print keuze at random",% is % % % % % print % % % 
"keuze is Mink, Seth, Dax, Mama, Papa
repeat 7 times print keuze at random ",% is % % % % % % % % print % % % 
"print 'Cathelijne loopt in de stad'
print 'Ze komt een monster tegen'
verloop is ask Wil je een goed of slecht verloop?
if verloop is goed print 'Ze pakt het pistool en schiet het monster dood' else print 'Het monster eet Cathelijne op'
",print % % % % % print % % % % % % is ask % % % % % % % % % is % print % % % % % % % % % % print % % % % % 
"repeat 10 times print 'Baby Shark tututututut'
",% % % print % % % 
"print 'Hooi ik ben Maud. Check snel mijn code hieronder'
Kleur is ask Wat is je lievelingskleur?",print % % % % % % % % % % is ask % is % % 
"print 'Hooi ik ben Maud. Check snel mijn code hieronder'
Kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet is dus ' kleur",print % % % % % % % % % % is ask % is % % print % % is % % % 
"eten is ask Wat is je lievelingseten?
if eten is pannenkoeken print 'mm lekker' else print 'ieuw niet zo lekker'",% is ask % is % % % % is % print % % % print % % % % 
"repeat 3 times print 'I came here for love'
print ' I want you to reach out '",% % % print % % % % % print % % % % % % % % 
"keuzes is steen, schaar, papier
repeat 5 times print 'de winnaar is ' keuzes at random",% is % % % % % % print % % is % % % % 
print hoi,print % 
"dier is ask Wat is je lievelingsdier?
print 'Jouw lievelingsdier is dus een ' dier",% is ask % is % % print % % is % % % % 
"vragen is 1, 2, 3, 4, 5
nummer is vragen at random
repeat 5 times print 'Wat hoort er bij plaatje' vragen at random",% is % % % % % % is % % % % % % print % % % % % % % % 
"vragen is 1, 2, 3, 4, 5
nummer is vragen at random
repeat 5 times print 'Wat hoort er bij plaatje ' vragen at random",% is % % % % % % is % % % % % % print % % % % % % % % % 
"vragen is 1, 2, 3, 4, 5
nummer is vragen at random
repeat 5 times print 'Wat hoort er bij plaatje ' vragen at random
repeat 5 times antwoord is ask Het antwoord is",% is % % % % % % is % % % % % % print % % % % % % % % % % % % % is ask % % is 
repeat 5 times antwoord is ask Wat heeft een plant nodig? ,% % % % is ask % % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet is  kleur'",% is ask % is % % print % % is % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriete kleur is'",% is ask % is % % print % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriete kleur is roze'",% is ask % is % % print % % % is % 
print hedy waarom pest jij mij jij beetje koekkoekjonge ,print % % % % % % % % 
repeat 3 times print 'HALLO BERT',% % % print % % 
"print ben jij dom
print 'Jouw favoriet is dus ' kleur",print % % % print % % is % % % 
"repeat 3 times print 'je bent tantoe lelijk
!'",% % % print % % % % % 
repeat 3 times print 'je bent tantoe lelijk',% % % print % % % % 
repeat 3 times print 'ze is cool ',% % % print % is % % 
hedi is leuk!,% is % 
repeat 1 times print 'Het duurt lang. Heel erg lang. De tijd gaat ook erg traag. Het lijkt wel of dat de tijd stil staat. Ik denk de hele tijd saai saai saai. HET IS ECHT saai',% % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
repeat 3 times print 'Hedy is niet leuk' fcv,% % % print % is % % % 
"print 'Welkom bij Hedy'
kleur is ask Wat is je mooiste kleur? 
",print % % % % is ask % is % % % 
"mensen is mama, papa, Emma, Sophie
afwasser is mensen at random
if afwasser is Sophie print 'chips ik moet de afwas doen' else print 'gelukkig geen afwas want ' afwasser ' doet het'",% is % % % % % is % % % % % is % print % % % % % % % print % % % % % % % % % 
repeat 5 times print 'de winnaar is' keuzes at random,% % % print % % % % % % 
"keuzes is print steen papier schaar!
repeat 5 times print 'de winnaar is ' keuzes at random",% is print % % % % % % print % % is % % % % 
"keuzes is steen, schaar, papier
repeat 5 times print 'de winnaar is' keuzes at random
",% is % % % % % % print % % % % % % 
"keuzes is steen, schaar, papier
repeat 5 times print de winnaar is 'keuzes at random'",% is % % % % % % print % % is % % % 
"naam is ask Hoe heet je?
if naam is Marleen print naam",% is ask % % % % % is % print % 
"naam is ask Hoe heet je?
if naam is Marleen print 'je bent de coolste'",% is ask % % % % % is % print % % % % 
"naam is ask Hoe heet je?
if naam is Marleen repeat 3 times print 'je bent de coolste'",% is ask % % % % % is % % % % print % % % % 
"print 'de winnaar is ' keuzes at random
print 'de winnaar is ' keuzes at random
print 'de winnaar is ' keuzes at random
print 'de winnaar is ' keuzes at random",print % % is % % % % print % % is % % % % print % % is % % % % print % % is % % % % 
"print 'de winnaar is ' at random
print 'de winnaar is ' at random
print 'de winnaar is ' at random
print 'de winnaar is ' at random
print 'de winnaar is ' at random",print % % is % % % print % % is % % % print % % is % % % print % % is % % % print % % is % % % 
"print 'Hallo welkom bij Hedy'
print 'Hallo welkom bij Hedy'",print % % % % print % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet is dus ' kleur
print 'Jouw favoriet is dus rood'",% is ask % is % % print % % is % % % print % % is % % 
"jouwkeuze is ask wat kies jij?
keuzes is steen, schaar, papier
computerkeuze is keuzes at random
if computerkeuze is schaar and jouwkeuze is papier print 'de computer wint'
if computerkeuze is schaar and jouwkeuze is steen print 'jij wint'",% is ask % % % % is % % % % is % % % % % is % % % is % print % % % % % is % % % is % print % % 
"keuzes is steen , schaar , papier
repeat 5 times print 'thijs is dom ' keuzes at random",% is % % % % % % % % print % is % % % % % 
"
repeat 5 times print 'thijs is dom ' keuzes at random",% % % print % is % % % % % 
"keuzes is thijs is dom, thijs is heel dom, thijs is slim
repeat 5 times print 'thijs is dom ' keuzes at random",% is % is % % is % % % is % % % % print % is % % % % % 
"keuzes is thijs is dom, thijs is heel dom, thijs is de domste
repeat 5 times print 'thijs is dom ' keuzes at random",% is % is % % is % % % is % % % % % print % is % % % % % 
"
print 'Jouw favoriet is dus ' kleur ",print % % is % % % 
"Hallo is ask hallo
print 'hoi ' Hallo",% is ask % print % % % 
"dier is ask wat is je fav dier?
print 'Jouw fav dier is dus' dier",% is ask % is % % % print % % % is % % 
"dier is ask wat is je fav dier?
print 'Jouw fav dier is dus ' dier",% is ask % is % % % print % % % is % % % 
"repeat 3 times print hoi tristan is leuk
",% % % print % % is % 
"repeat 3 times print tristan is leuk
",% % % print % is % 
"repeat 3 times print 'aidan is gangster
maar grapig
'",% % % print % is % % % % 
"print 'ik heb geen zin in '
",print % % % % % % 
"print 'ik heb geen zin in '
print ja ",print % % % % % % print % 
"print 'ik heb geen zin in '
print 'ja '",print % % % % % % print % % 
"print 'ik heb geen zin in '
print 'ja '
print 'bij jou ? '",print % % % % % % print % % print % % % % 
"print 'ik heb geen zin in '
print 'ja '
print 'bij jou ? '
print ' of t lukt '
",print % % % % % % print % % print % % % % print % % % % % 
"
print 'dit is saai '
print ' you looking for trouble? '
",print % is % % print % % % % % % 
"
print 'dit is saai '
print ' you looking for trouble? '
print 'niks lm'
",print % is % % print % % % % % % print % % 
"print 'ugh '
print 'i hate my life '
",print % % print % % % % % 
"keuzes is Jij ,Ik 
repeat 5 times print 'de winaar is ' keuzes at random",% is % % % % % print % % is % % % % 
"keuzes is je moeder , je zus, je vader
repeat 5 times print 'ik heb geneukt ' keuzes at random",% is % % % % % % % % % % print % % % % % % % 
"keuzes is steen , schaar, papier
repeat 5 times print ' de winnaar is ' keuzes at random
",% is % % % % % % % print % % % is % % % % 
repeat 3 times print 'Steen wint van schaar schaar wint van papier papier wint van steen',% % % print % % % % % % % % % % % % 
"repeat 3 times print 'it is what it is'
keuzes is steen, schaar, papier
repeat 5 times print 'de winnaar is ' keuzes at random",% % % print % is % % % % is % % % % % % print % % is % % % % 
"repeat 3 times print 'it is what it is'
keuzes is steen, schaar, papier
repeat 5 times print 'de winnaar is' keuzes at random",% % % print % is % % % % is % % % % % % print % % % % % % 
"repeat 3 times print ' impasta! '
repeat 4 times print ' imposter! '
repeat 5 times print ' Among Us! '",% % % print % % % % % % print % % % % % % print % % % % 
"keuzes is steen, schaar, papier
",% is % % % 
"test is ask test?
test2 is ask test2
print 'dit is test ' test
print 'dit is test 2 ' test2
temp is test
test is test2
test2 is temp
print 'dit is nu test ' test
print 'dit is nu test 2 ' test2",% is ask % % is ask % print % is % % % print % is % % % % % is % % is % % is % print % is % % % % print % is % % % % % 
"test is ask test?
test2 is ask test2
print 'dit is test' test
print 'dit is test 2' test2",% is ask % % is ask % print % is % % print % is % % % 
"test is ask test?
test2 is ask test2",% is ask % % is ask % 
"kleur is groen
auto is fiat
kleur is auto
auto is BMW
print 'Dit is kleur ' kleur 
print 'Dit is auto ' auto 
",% is % % is % % is % % is % print % is % % % print % is % % % 
"begin is een twee drie vier
vervolg is hoedje van
slot is papier
print begin 
print vervolg 
print vervolg
print begin 
print vervolg
print slot

",% is % % % % % is % % % is % print % print % print % print % print % print % 
"begin is een twee drie vier
vervolg is hoedje van
slot is papier
print begin 
print vervolg 
print vervolg
print slot
print begin vervolg slot

",% is % % % % % is % % % is % print % print % print % print % print % % % 
"begin is een twee drie vier
vervolg is hoedje van
slot is papier
print begin 
print vervolg 
print vervolg 
print slot
",% is % % % % % is % % % is % print % print % print % print % 
"begin is een twee drie vier
vervolg is hoedje van
slot is papier
print begin vervolg vervolg slot
",% is % % % % % is % % % is % print % % % % 
"begin is een twee drie vier
print begin
",% is % % % % print % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet kleur is dus ' kleur",% is ask % is % % print % % % is % % % 
"repeat 3 times print 'ik hou niet van jou'
repeat 5 times print 'nee niet waar'",% % % print % % % % % % % % print % % % 
"bloem is ask Wat is je lievelingsbloem?
print 'Jouw favoriet is dus roos' ",% is ask % is % % print % % is % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet is dus ' kleur ' heel goede keuze '",% is ask % is % % print % % is % % % % % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet is dus ' kleur ' rood '",% is ask % is % % print % % is % % % % % % 
"kleur is ask gb
if kleur is hallo print 'c bien bg' else print 't une mrede'",% is ask % % % is % print % % % % print % % % 
"kleur is ask bg
if kleur is hallo print 'c bien bg' if else print 't une merde'",% is ask % % % is % print % % % % % print % % % 
repeat 3 times print 'if kleur is groen print mooi els print niet zo mooi',% % % print % % is % print % % print % % % 
if kleur is zizi print 'c bien bg' if else print 't une merde',% % is % print % % % % % print % % % 
"beste is ask wie is de beste?
if beste is raf repeat 2 times print 'c bien c bien' else repeat 5 times print 'domme ik ben de beste'",% is ask % is % % % % is % % % % print % % % % % % % % print % % % % % 
"sport is ask Wat is je lievelings sport?
if sport is rugby print 'je bent een man !' else print 'ik vindt je niet tof'",% is ask % is % % % % % is % print % % % % % % print % % % % % 
"print hedy is leuk
print hedy is leuk
print hedy is leuk",print % is % print % is % print % is % 
"kleur is ask 'vind je mij leuk'
if kleur is ja print 'OMG thanks' else repeat 4 times print 'you motherfucker'",% is ask % % % % % % is % print % % % % % % print % % 
repeat 5 times idufhz is kak,% % % % is % 
"naam is ask Wat is je lievelings leerkracht?
if kleur is hai print 'mevrouw Storme' else print 'meneer Thiede'",% is ask % is % % % % % is % print % % % print % % 
"kleur is ask Wat is je lievelingskleur? blauw
print 'Jouw favoriet is dus ' blauw",% is ask % is % % % print % % is % % % 
"viend is ask Wie is jouw viend?
if vriend is Victor repeat 2 times print 'mooi ' else repeat 4 times print ' lelijk '",% is ask % is % % % % is % % % % print % % % % % % print % % % 
"eten is ask Wat is je lievelingseten?
print 'Dus je lievelingseten is: ' eten",% is ask % is % % print % % % % % % 
"naam is ask Wat is je naam?
if naam is mette repeat 8 times print 'mette is een mooie naam' else repeat 6 times print 'patrick is een grappige naam'",% is ask % is % % % % is % % % % print % is % % % % % % % print % is % % % 
"print 'We gaan met drie dobbelstenen gooien. Jouw worp is: '
keuzes is 1, 2, 3, 4, 5, 6
repeat 3 times print keuzes at random",print % % % % % % % % % % % is % % % % % % % % % print % % % 
"print 'We gaan met drie dobbelstenen gooien. Jouw worp is: '
keuzes is 1, 2, 3, 4, 5, 6
repeat 3 times print keuzes at random ' !'",print % % % % % % % % % % % is % % % % % % % % % print % % % % % 
"
keuzes is 1, 2, 3, 4, 5, 6
repeat 5 times print 'je hebt ' keuzes at random ' gegooid'
print 'jij kiest? '
keuzes is 1, 2, 3, 4, 5, 6
repeat 5 times print 'je hebt ' keuzes at random ' gegooid'",% is % % % % % % % % % print % % % % % % % % print % % % % is % % % % % % % % % print % % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, 6
repeat 5 times print 'je hebt ' keuzes at random ' gegooid'
keuzes is 1, 2, 3, 4, 5, 6
repeat 5 times print 'je hebt ' keuzes at random ' gegooid'",% is % % % % % % % % % print % % % % % % % % % is % % % % % % % % % print % % % % % % % % 
repeat 9 times print 'ik mocht dit niet zo vaak doen',% % % print % % % % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw favoriet is dus ' kleur
print 'had ik dat goed? '",% is ask % is % % print % % is % % % print % % % % % 
"repeat 3 times print 'baby shark tututudutudu'
print 'baby shark'
repeat 3 times print 'mommy shark tututudutudu'
print 'mommy shark'
repeat 3 times print 'daddy shark tututudutudu'
print 'daddy shark'",% % % print % % % print % % % % % print % % % print % % % % % print % % % print % % 
"repeat 3 times print 'baby shark tututudutudu'
print 'baby shark'
repeat 3 times print 'mommy shark tututudutudu'
print 'mommy shark'
repeat 3 times print 'mommy shark tututudutudu'
print 'mommy shark'
repeat 3 times print 'daddy shark tututudutudu'
print 'daddy shark'",% % % print % % % print % % % % % print % % % print % % % % % print % % % print % % % % % print % % % print % % 
"repeat 3 times print 'baby shark tututudutudu'
print 'baby shark'
repeat 3 times print 'mommy shark tututudutudu'
print 'mommy shark'",% % % print % % % print % % % % % print % % % print % % 
"print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'
print 'baby shark'",print % % % % % print % % % % % % % % print % % 
"print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'
",print % % % % % print % % % % % % % % 
"print 'baby shark'
repeat 3 times print 'baby '
",print % % % % % print % % 
repeat 3 times print '아기 상어 두 두 두 두',% % % print % 상어 두 두 두 % 
"print 'ík ben hedy de waarzegster'
print 'je mag 3 vragen stellen'",print % % % % % print % % % % % 
"print 'ík ben hedy de waarzegster'
print ' je mag 3 vragen stellen'",print % % % % % print % % % % % % 
"print 'ík ben hedy de waarzegster'
print 'je mag 3 vragen stellen'
vraag is ask Wat wil je vragen?
vraag is ask Wat wil je vragen?
vraag is ask Wat wil je vragen?
antwoorden is ja, nee, misschien
repeat 3 times print antwoorden at random
",print % % % % % print % % % % % % is ask % % % % % is ask % % % % % is ask % % % % % is % % % % % % print % % % 
"print 'ík ben hedy de waarzegster'
print 'je mag 3 vragen stellen'
vraag is ask Wat wil je vragen?
vraag is ask Wat wil je vragen?
vraag is ask Wat wil je vragen?
",print % % % % % print % % % % % % is ask % % % % % is ask % % % % % is ask % % % % 
"repeat 3 times print '아기 상어 두 두 두 두'
repeat 3 times print 'mommy shark doo doo doo doo
엄마 상어 doo doo doo doo'",% % % print % 상어 두 두 두 % % % % print % % % % % % 엄마 상어 % % % % 
repeat 10 times print 'ja ik ben nu onderweg no its not about the cash yeah its al about respect oooohh',% % % print % % % % % % % % % % % % % % % % % 
"repeat 3 times print '아기 상어 두 두 두 두'
repeat 3 times print '엄마 상어 doo doo doo doo'",% % % print % 상어 두 두 두 % % % % print % 상어 % % % % 
"print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'
print 'baby shark'
print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'
print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'",print % % % % % print % % % % % % % % print % % print % % % % % print % % % % % % % % print % % % % % print % % % % % % % % 
"print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'
print 'baby shark'
print 'baby shark'
repeat 3 times print 'baby shark tu tu tu tu tu tu'",print % % % % % print % % % % % % % % print % % print % % % % % print % % % % % % % % 
"repeat 3 times print 'koe in de wei'
print 'die is niet van mij'
repeat 3 times print 'koe in de wei'",% % % print % % % % print % is % % % % % % print % % % % 
"repeat 3 times print 'Baby Shark tudutudutudu'
print 'Baby Shark'
repeat 3 times print 'Mommy Shark tudutudutudu'
print 'Mommy Shark'
repeat 3 times print 'Daddy Shark tudutudutudu'
print 'Daddy Shark'
repeat 3 times print 'Grandma Shark tudutudutudu'
print 'Grandma Shark'
repeat 3 times print 'Grandpa Shark tudutudutudu'
print 'Grandpa Shark'",% % % print % % % print % % % % % print % % % print % % % % % print % % % print % % % % % print % % % print % % % % % print % % % print % % 
"repeat 2 times print 'Calling all the monsters'
repeat 2 times print 'Calling all'
",% % % print % % % % % % % print % % 
"repeat 2 times print 'Calling all the monsters'
repeat 2 times print 'Calling all'
print 'Calling all the monsters'
repeat 3 times print 'oh yea aye'",% % % print % % % % % % % print % % print % % % % % % % print % % % 
"print 'dome coma cita'
repeat 2 times print 'ah ah'
print 'dome coma cita'",print % % % % % % print % % print % % % 
"print 'I am a fireball'
repeat 4 times print 'tudututudutu woehoe rututudutu'",print % % % % % % % print % % % 
"repeat 2 times kleur is ask Wat is je lievelingskleur?
print kleur",% % % % is ask % is % % print % 
"repeat 2 times kleur is ask Wat is je lievelingskleur?
",% % % % is ask % is % % 
"kleur is repeat 2 times ask Wat is je lievelingskleur?
",% is % % % ask % is % % 
